56.5	426	25.1	78	23.9	1834.29486	0.556	11.7
57.4	41	24.5	79	22.8	257.99557	0.559	11.5
64.7	218	13.4	8	0.2	287.4156	0.463	9.3
64.3	22	12.9	78	0.1	253.72412	0.457	9.2
63.1	238	12.4	72	0.1	246.375621	0.447	8.6
63.2	23	11.9	72	0.1	248.6183539	0.446	9
62.5	238	11.4	74	0.1	231.42554	0.439	8.9
79.2	77	55	98	0.1	39954.64222	0.885	16.5
78.7	8	54.2	98	0.1	35245.1647	0.881	16.5
78.4	81	53.4	97	0.1	28817.32321	0.882	16.9
78.3	82	52.6	97	0.1	26584.12169	0.878	16.7
78.1	84	51.8	97	0.1	25921.12794	0.873	16.5
79.2	79	61.5	89	0.1	2542.39935	0.884	18.4
79.1	82	6.9	9	0.1	21913.7817	0.881	18.2
78.7	83	6.3	9	0.1	16874.31232	0.873	17.5
78.5	83	59.6	9	0.1	13882.85683	0.868	17.4
78.6	87	58.9	9	0.1	13641.1272	0.864	17.2
71	194	45.7	79	0.3	191.55157	0.587	11
76	198	44.9	86	0.3	115.565314	0.583	11
75	197	44.2	85	0.4	11.147277	0.577	10.7
73	193	43.5	87	0.4	143.6758	0.57	10.4
73	192	42.8	83	0.4	116.2743	0.562	10.1
52.9	279	15	43	1.6	232.5661574	0.27	3.1
52.1	28	14.6	41	1.6	215.8548	0.266	3
51.4	282	14.3	39	1.6	177.828384	0.261	2.9
56	283	13.9	36	1.6	165.257247	0.255	2.9
50	284	13.6	34	1.5	158.455972	0.253	2.8
48.5	47	18.8	33	5.4	648.815852	0.445	8.5
48.1	41	18.3	29	5.4	512.65719	0	8.1
47.7	49	17.8	25	5.3	459.4572117	0	7.7
47.4	48	17.3	27	5.1	351.7996666	0	8
47.1	45	16.9	29	4.9	379.1193264	0	7.6
79.8	77	55.9	92	0.1	5757.26916	0.924	17.5
79.4	78	55.3	92	0.1	5111.65445	0.918	17.1
78.9	81	54.6	93	0.1	4361.1538	0.916	17.1
78.8	82	54	91	0.1	38549.58934	0.917	17.5
78.5	85	53.3	9	0.1	38146.71539	0.911	17.1
74	122	48.9	99	0.1	1129.28886	0.734	11.5
73.6	127	48.1	99	0.1	969.8126	0.725	11.2
73.3	13	47.3	99	0.1	8629.11774	0.716	11
72.9	134	46.5	99	0.1	8476.61511	0.705	10.7
72.6	138	45.9	99	0.1	861.18596	0	10.4
63.7	183	18.4	65	0.1	649.848233	0.474	5.6
63.5	185	17.9	67	0.1	563.594342	0.465	5.6
63.2	187	17.4	68	0.1	499.8633	0.457	5.5
63	189	16.9	65	0.1	51.6568157	0.45	5.4
62.8	19	16.4	62	0.1	533.8624114	0.445	5.3
75.8	123	49.5	95	0.2	4591.892776	0.733	12.8
75.5	126	48.6	98	0.1	4267.13578	0.728	12.8
75.7	125	47.8	99	0.2	4126.14671	0.725	12.6
75.5	124	46.9	99	0.1	446.372833	0.721	12.4
75.7	121	45.9	98	0.2	46.29935	0.716	12.1
59.9	314	4.4	62	1.5	637.3616215	0.439	7.6
59.6	321	39.6	68	1.4	588.3582595	0.433	7.2
59.3	327	38.9	61	1.4	511.665773	0.428	6.9
59.1	331	38.2	55	1.3	539.41528	0.422	6.6
58.9	335	37.5	59	1.1	631.9468526	0.418	6.2
71.9	165	42	92	0.2	148.527976	0.639	12.1
71.7	166	41.3	86	0.1	1174.779347	0.642	12.7
71.5	168	4.6	87	0.1	1148.229882	0.632	12.2
71.2	17	39.8	89	0.1	1417.26582	0.624	11.8
79	172	39.1	86	0.1	1545.626423	0.625	11.6
72.2	151	48.1	86	0.4	2448.143899	0.685	12.8
72.1	152	47.4	94	0.4	218.25997	0.686	13.3
72.6	144	46.7	95	0.4	259.192958	0.686	13.9
72.4	142	46.1	9	0.5	1981.243653	0.677	13.4
71.4	154	45.4	98	0.5	1996.719689	0.674	13.5
67.3	218	19.6	88	0.1	179.3715	0.636	11.6
67.2	217	19.2	84	0.1	11.553196	0.631	11.6
66.8	221	18.7	79	0.1	1.68135	0.625	11.4
66.8	221	18.3	79	0.1	957.287441	0.622	11.4
66.8	219	17.8	78	0.1	138.91977	0.618	11.4
74.9	143	55	99	0.1	6681.178818	0.8	15.5
74.7	142	54.5	99	0.1	5693.52416	0.796	15.3
74.5	145	54	99	0.1	5196.932921	0.79	15
74.2	149	53.6	98	0.1	4981.198619	0.784	14.7
73.7	153	53.1	98	0.1	4492.72764	0.777	14.6
78	99	53.3	95	0.1	1845.5881	0.792	15.9
77.3	15	52.5	99	0.1	15772.7334	0.789	15.8
77.2	17	51.7	98	0.1	12882.28897	0.788	15.9
76.9	11	5.9	97	0.1	11729.14616	0.782	15.7
76.6	11	5.1	96	0.1	1152.39681	0.777	15.5
76.6	84	65	96	0.1	41818.35256	0.826	13.5
76.5	85	64.7	92	0.1	34176.98183	0.815	12.8
76.4	85	64.1	96	0.1	2999.65492	0.807	12.2
76.3	87	63.3	93	0.1	2843.63635	0.809	12.6
76.2	88	62.4	8	0.1	29986.2915	0.808	13
71.7	165	53.4	97	0.1	3552.92452	0.733	12.9
71.1	174	52.9	97	0.1	2774.95586	0.722	12.5
77	178	52.4	98	0.1	2124.873613	0.714	12
78	179	51.9	99	0.1	1839.72945	0.708	11.7
77	175	51.4	99	0.1	1668.162731	0.703	11.5
64.9	321	55	97	0.3	412.372294	0.741	13.6
64.6	322	54.7	96	0.4	2975.132778	0.733	13.2
64.8	313	54.5	97	0.3	2375.5944	0.727	12.8
65.1	38	54.2	96	0.3	21.362386	0.72	12.5
65	37	54	96	0.2	1771.58662	0.709	12.1
53.4	397	14.9	89	7.7	236.9114381	0.371	8.2
52	48	14.5	96	8.1	212.6619491	0.359	7.6
57	415	14.1	88	8	196.59778	0.343	7.2
48.6	438	13.7	77	8.1	21.569654	0.332	7.1
48.3	426	13.2	9	8.5	216.172747	0.318	6.6
71.4	162	68.9	55	0.1	2351.33814	0.665	12.4
79	169	68.2	83	0.1	197.29417	0.659	12.3
76	174	67.4	86	0.1	1631.41727	0.653	12.1
75	175	66.5	85	0.1	1555.47451	0.645	12
72	18	65.6	95	0.1	154.68923	0.64	12.1
63.8	224	22.8	96	1.6	693.345683	0.509	9.8
63.4	225	22.2	94	1.6	649.342153	0.504	9.7
63.1	226	21.7	92	1.4	555.8185378	0.501	9.6
62.8	225	21.1	92	1.5	51.216381	0.497	9.4
73.1	12	59.4	96	0.1	11138.8746	0.754	12.3
73	13	58.5	95	0.1	9567.458285	0.747	12.2
72.9	15	57.7	95	0.1	8655.311531	0.745	12.1
72.8	17	56.9	97	0.1	8643.4944	0.742	12
72.6	11	56.2	95	0.1	9126.954277	0.737	11.8
59.7	247	19.1	87	0.7	733.581811	0.408	6.2
59	251	18.7	73	0.7	642.7663113	0.401	5.9
58.4	252	18.3	6	0.7	513.26227	0.397	5.7
57.9	251	17.9	52	0.6	481.287397	0.381	5.4
57.5	25	17.5	52	0.5	473.45338	0.378	5.2
73	134	53.3	88	0.1	3331.228766	0.72	13.1
73	134	52.8	89	0.1	2832.49652	0.715	13
72.9	133	52.2	95	0.1	2149.9944	0.715	13.2
73.1	135	51.7	93	0.1	1634.87561	0.709	13.1
72.6	141	51.2	95	0.1	87.1365252	0.702	13
72.1	186	29.2	99	0.1	1176.65871	0.715	12.3
72.1	185	28.7	99	0.1	8524.961236	0.713	12.1
72.1	186	28.1	99	0.1	8331.261997	0.712	12.1
72	187	27.6	96	0.1	7663.1378	0.714	12.2
71.8	188	27.1	98	0.1	7578.85153	0	12.3
42.3	496	18.8	65	2.1	263.145817	0.332	7.6
41.5	57	18.4	73	1.9	263.7618312	0.322	7.4
48	513	17.9	53	1.7	249.939542	0.306	7.2
41	519	17.5	38	1.5	227.779471	0.302	7
39	533	17.2	44	1.2	139.3147734	0.292	6.7
79.7	71	29.9	95	0.1	2745.27136	0.82	12.7
79.3	73	29.6	96	0.1	23573.6284	0.819	12.7
79	74	29.2	94	0.1	2216.83279	0.818	12.6
78.7	76	28.9	96	0.1	21577.7823	0.82	12.7
78.3	78	28.5	98	0.1	23792.677	0.81	12.5
77.2	113	53.5	94	0.1	1726.9151	0.85	16.6
76.5	119	52.9	95	0.1	1488.47154	0.843	16.1
76.6	117	52.3	93	0.1	11814.9994	0.835	15.6
76.2	124	51.8	92	0.1	1479.29634	0.824	14.7
76	122	51.2	91	0.1	1227.73677	0.818	14.6
67.1	29	41.3	9	0.1	818.442619	0.459	8.1
66.8	215	4.4	84	0.1	744.7657423	0.453	8
66.5	22	39.6	78	0.1	784.9562874	0.446	7.3
66.2	227	38.7	84	0.1	944.81684	0.442	6.6
65.8	235	37.9	86	0.1	154.518572	0.455	7.2
53.7	497	42.9	74	29.7	4863.51688	0.611	12.9
54	485	42.2	69	28.9	3775.68275	0.613	12.9
54.9	459	41.6	7	26.6	2518.398261	0.62	12.9
56	429	4.9	71	24	2681.781	0.629	13
57.3	397	4.1	73	21.3	337.2253	0.635	13
81	79	59.9	97	0.1	24918.64584	0.833	15.6
79.4	83	59.3	98	0.1	21495.7741	0.83	15.6
79.5	83	58.8	98	0.1	1719.53541	0.828	15.7
79.4	84	58.2	96	0.1	15323.6114	0.825	15.7
79.1	86	57.6	95	0.1	14676.769	0.82	15.7
69.1	197	16.1	97	0.1	174.6692	0.705	12.8
73.9	146	15.6	99	0.1	989.4547732	0.697	12.7
73.7	149	15.1	98	0.1	873.1472436	0.699	12.6
72.7	16	14.6	98	0.1	837.699787	0.686	12.5
71.5	175	14.1	99	0.1	875.412178	0.677	12.4
68.3	214	5.4	85	0.9	36.48773	0	11.1
68	223	49.7	75	1	263.1399	0	10.9
67.9	221	49	73	1.6	2232.513244	0	11
67.7	219	48.3	68	1.8	1598.77512	0	11
67.4	224	47.6	71	0.4	1888.61829	0	11.1
45.6	69	27.4	86	50.3	2529.633557	0.492	9.4
45.9	6	27.1	85	50.6	22.99449	0.493	9.1
46.4	587	26.7	85	49.9	1324.996228	0.502	9.2
47.1	568	26.3	84	48.8	1437.634951	0.506	9.3
48.4	536	25.9	84	46.4	1637.4567	0.516	9.4
83	7	54.9	99	0.1	42442.2245	0.888	16
82	69	54.4	99	0.1	36961.42537	0.882	15.9
79.9	71	53.9	99	0.1	29571.7446	0.88	15.9
79.8	73	53.4	99	0.1	26969.24457	0.877	15.9
79.6	73	52.8	99	0.1	29283.55	0.873	15.9
81	69	52.8	93	0.1	53255.97631	0.895	15.1
85	72	52.3	93	0.1	4796.56497	0.889	15
84	74	51.8	93	0.1	41336.72192	0.89	15.2
82	75	51.3	93	0.1	38538.64447	0.888	15.2
79.7	78	5.8	93	0.1	37813.23426	0.879	15.1
73.2	131	46.8	81	0.1	148.852738	0.61	10.6
73	134	46	83	0.1	1253.39143	0.599	10.3
72.8	135	45.3	84	0.1	1263.13455	0.596	10.2
72.7	135	44.6	82	0.1	1258.421953	0.589	10.1
72.6	136	43.9	84	0.1	1177.629268	0.588	10
65.9	177	33	86	0.3	39.281834	0.563	10.5
65.2	182	32.5	85	0.3	236.314438	0.553	10.1
64.3	193	32.1	85	0.3	189.3878519	0.543	9.8
64	194	31.6	85	0.3	17.8159721	0.535	9.7
63.7	198	31.3	83	0.3	138.436633	0.529	9.6
71.6	189	21.7	98	0.5	2659.83918	0.674	11.9
71.7	189	2.9	98	0.6	2358.93629	0.666	11.8
71.4	192	2.2	96	0.7	296.54617	0.657	11.5
71.2	194	19.4	96	0.8	1893.145377	0.649	11.2
71.1	194	18.7	97	0.8	27.564826	0.64	10.9
62.3	229	13.2	57	0.1	467.5438297	0.484	10.2
61	25	12.9	55	0.1	471.4565823	0.485	9.8
62	261	12.6	54	0.1	48.61552	0.475	9.8
54.9	355	18.4	71	5.1	349.9937253	0.432	10
54.7	355	17.9	72	5.2	31.437144	0.428	9.9
54.7	351	17.5	59	5.3	28.832123	0.428	9.7
54.6	345	17.1	5	5.3	26.6394652	0.426	9.4
54.6	339	16.6	64	5.1	26.3932935	0.425	9.3
72.2	151	68.6	9	0.1	2284.37858	0.693	14.6
72	153	67.8	9	0.1	229.714718	0.683	13.7
71.9	155	67	84	0.1	1842.44421	0.679	13.5
71.8	157	66.2	89	0.1	1837.977391	0.674	13.2
71.6	158	65.5	91	0.1	263.27236	0.676	13.7
69.4	19	36.8	94	1	129.51914	0.736	12.2
69.3	191	36	91	0.5	884.518666	0.729	12
69.2	192	35.2	96	2	749.626612	0.721	11.9
69.1	194	34.4	91	1.2	6935.721451	0.715	11.8
69.1	197	33.6	9	0.9	643.947262	0.709	11.7
74	15	51.4	97	0.1	3112.83529	0.673	13.6
73.7	17	5.6	95	0.1	2761.969249	0.667	13.5
73.5	19	49.7	96	0.1	2346.5937	0.662	13.3
73.2	11	48.9	98	0.1	2254.933126	0.654	13.1
72.9	112	48.1	97	0.1	2213.91488	0.646	12.8
72	132	56.8	85	0.1	64.72953	0.675	12
71.6	135	55.9	68	0.1	4718.51291	0.668	11.9
71.2	138	55.1	78	0.1	366.57	0.658	11.5
78	14	54.3	88	0.1	3119.63716	0.653	11.1
74	143	53.5	85	0.1	4316.553895	0.641	10.7
63.5	238	4	97	0.1	1453.917166	0	10.3
63.4	231	39.4	83	0.1	1283.885977	0	10.3
63.3	229	38.7	98	0.1	967.917468	0	10.2
64	221	38.1	95	0.1	774.4763388	0	10.2
63.8	224	37.5	97	0.1	643.17518	0	0
51.3	485	14.2	62	8.9	288.236949	0.427	11.6
51	53	13.9	59	9.4	237.9995917	0.418	11.5
48.8	523	13.6	57	10	24.2423229	0.404	11
47.7	539	13.3	55	10.8	234.984775	0.396	10.8
46.6	554	13	52	11.6	257.63369	0.382	9.8
67.4	267	56.1	99	1	1367.352433	0.7	14.6
67.6	256	55.7	97	0.9	148.522488	0.691	14.3
67.6	256	55.4	99	0.9	879.475486	0.683	13.9
67.7	253	55.1	99	0.8	78.738243	0.673	13.2
67.5	257	54.8	99	0.7	635.789635	0.669	13.3
75.1	95	57	94	0.1	36161.1761	0.813	12.4
74.9	98	56.8	94	0.1	3323.52318	0.808	12.3
74.7	11	56	94	0.1	31311.35936	0.803	12.1
74.5	14	55	94	0.1	3161.52935	0.798	12
74.2	17	54.1	94	0.1	3371.26869	0.791	11.8
75.4	122	57.7	94	0.1	4117.38853	0.75	15.5
75.4	121	57	91	0.1	3622.52284	0.747	15
75.4	124	56.3	95	0.1	488.768855	0.746	14.7
75.2	123	55.7	94	0.1	6281.37747	0.742	14.2
75.1	131	55	9	0.1	6871.897677	0.738	14
67.8	183	37	99	0.3	465.1198869	0.613	11.6
67.2	183	36.4	98	0.3	396.129969	0.607	11.3
67.1	186	35.9	99	0.2	383.3494997	0.6	11
67.4	185	35.3	99	0.2	456.734892	0.594	10.7
67.1	189	34.8	99	0.1	558.221144	0	10.6
69.6	169	44.1	69	0.1	1787.94723	0	10.7
69.4	173	43.3	69	0.1	158.52724	0	10.4
69.3	176	42.6	7	0.1	1353.934819	0	10.2
69.1	179	41.9	7	0.1	1362.61731	0	10.1
69	18	41.1	71	0.1	1469.849149	0	9.6
47.9	578	18	83	17.6	53.2772217	0.456	10.5
46.4	64	17.6	83	18.2	429.1583434	0.443	10.2
45.5	69	17.3	84	18.4	377.135244	0.433	10
44.6	611	17.1	85	18.6	378.2736238	0.424	9.8
43.8	614	16.8	85	18.7	341.955625	0.418	9.6
44.3	723	27.1	65	33.6	454.366654	0.407	9.2
44.5	715	26.7	68	36.7	453.3511552	0.418	9.5
44.8	73	26.3	71	39.8	57.34834	0.427	10
45.3	686	25.9	75	42.1	548.587312	0.427	9.8
46	665	25.5	78	43.5	547.3588785	0.434	9.8
